Country Name;Country Code;Indicator Name;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;
Central African Republic;CAF;GDP per capita (constant LCU);224310.126401417;231204.585690531;218512.231262862;212849.352611791;213022.177034312;210682.516652057;207586.297080821;212566.828994941;210706.758664822;220485.189602472;220626.249180112;218483.68529346;214181.470858506;214024.286114381;223180.406420742;219706.234043382;228202.48375029;234491.351159327;234928.6145099;226800.996850224;214405.72423193;208868.869853053;222557.2258458;202220.595030975;218899.418197784;224864.134426133;230155.157605711;216114.198151548;216365.507755242;215227.070576104;204224.231557432;196870.51854142;178455.11973519;173406.825057799;176271.800000251;183838.891862743;171927.446136099;176071.687149701;179338.543553646;180696.839709358;171332.767605615;174997.327540534;177364.648271735;163783.223623679;169876.927578127;167603.664102694;172103.264939623;176691.305747892;176620.740400154;187699.089064835;192365.259984459;197386.444948903;205568.425740985;129965.092657298;130170.582491132;135235.726603661;139209.08645834;142815.887395404;145375.462728518;146586.454595644;144204.753678631;142576.54673641;140159.296892546;
Canada;CAN;GDP per capita (constant LCU);18196.9129745461;18400.9633714368;19403.0537507909;20063.7690433556;20996.8858819957;21922.7474109727;22960.9376493463;23248.5961404957;24019.3452322688;24890.4628134245;;;;;;;;;;;;36092.9603908797;34529.3604213443;35079.1141417457;36802.6734275123;38195.5426947236;38628.9245654778;39675.8089631254;40891.8894314731;41095.3614357941;40547.0901557025;39210.9047123451;39098.3570911751;39700.0264670122;41032.4493960707;41704.0723852805;41938.644389582;43301.1677476333;44616.4303219219;46540.098665563;48496.0312822931;48830.7320979899;49760.3969683877;50202.28429832;51271.4076777699;52416.841395603;53256.8604680937;53834.8930380271;53789.8911418427;51623.2326694053;52629.9106578469;53756.9990012618;54112.8706845281;54791.2371062026;55799.9580951612;55750.1366555352;55674.4042085117;56682.822953996;57439.8584932385;57689.9667643851;54177.6792565907;56566.5222066641;57454.0594528083;
Central Europe and the Baltics;CEB;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Switzerland;CHE;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;57522.9266728782;58125.207858769;57029.9098353717;57148.8030500533;58657.0767937546;60544.0427240194;61349.2456478382;61931.6976684564;63493.2106204612;65709.5320353271;67428.1426349922;65980.8043496611;65228.8085401733;64556.0240204143;64856.6526470965;64734.494659399;64752.9702977297;66057.9260043792;67857.5319469013;68657.5762763419;70975.5640463514;71639.1498362208;71047.2095622185;70499.1988691649;71907.865960722;73413.3194121645;75925.9274600765;78197.4960790569;79378.2397918322;76591.6199617476;78256.4446436374;78794.3323882343;78881.4762442413;79377.1364211643;80257.1856480843;80653.7603369846;81428.1426355893;81771.220704604;83492.9339704867;83846.1840313086;81453.0811918779;85190.3050429052;86669.2098462127;
Channel Islands;CHI;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49923.3452031199;50444.5722240717;50352.4474019335;50371.8788737383;45898.3244990153;49413.6655026841;;
Chile;CHL;GDP per capita (constant LCU);2395815.19426839;2469401.32304663;2516593.08543932;2611289.51620783;2626768.73464372;2601646.18811059;2841312.30888296;2892088.32847034;2943816.76418879;3007525.3646502;3011331.60254206;3240990.05949557;3156905.58466859;2950995.27707497;2973719.93242099;2549152.62535419;2606348.46238688;2835278.25322999;3007596.54691143;3212733.57140566;3419263.91182782;3589869.57044123;3148532.69040896;2948331.73202077;3026054.18725277;3101783.36747698;3219457.455341;3373991.37044223;3564171.10322651;3855120.37264498;3919667.3670796;4157314.49382813;4547660.10389995;4772469.30960469;4937653.57441878;5301846.91529241;5585549.14722969;5919918.35759299;6090333.2202421;6001764.20734548;6228172.17819228;6353354.48484918;6485892.49314538;6721431.99001306;7098930.46845024;7440212.8330021;7813413.24827858;8137045.00635263;8361285.77072048;8183332.47789357;8575227.58016537;9019084.53238007;9481379.20977044;9701005.88894584;9775987.66231314;9884086.46520863;9938478.38066158;9917282.94140586;10129421.3769521;10023517.6949377;9280411.48603015;10267093.8118678;10458341.3725335;
China;CHN;GDP per capita (constant LCU);1483.49407113197;1089.95805101994;1020.72931239016;1098.5318979387;1268.46374690523;1448.5588218433;1558.77102814795;1431.55196832549;1337.47822339285;1521.7738998147;1766.02468707038;1839.47676556435;1863.20796515202;1962.46651291471;1966.74480113289;2100.80679041243;2036.07416891859;2160.55977773185;2373.29188224255;2519.62107854229;2683.14732502241;2784.43355172219;2991.13347690223;3265.75354075242;3712.83584843704;4154.53565635208;4459.53812760406;4900.1923945312;5363.07296493531;5503.63155479452;5636.0796717475;6074.68457646118;6854.26157952565;7716.66454142765;8624.63732060227;9465.96680015438;10296.7407326188;11133.2991841961;11892.1520441891;12692.9083972269;13662.4686028139;14694.2110728466;15929.2418767573;17419.3868759702;19067.5324028316;21115.6475853711;23669.2271857027;26896.7205188617;29341.7077518297;31940.1940372279;35167.0583805847;38315.8520952986;41049.5056735022;43943.7971817142;46910.3376029624;49922.3267614106;53036.5890610251;56378.8822967809;59903.5211946448;63243.3323137358;64505.3897179505;69892.6992220114;71991.2806528936;
Cote d'Ivoire;CIV;GDP per capita (constant LCU);875619.42819794;927653.66620794;903818.499697495;995408.219460198;1126052.13166294;1049384.07301314;1126181.12489821;1132974.28056439;1226305.26460237;1290873.51880984;1367067.65374873;1433084.08940092;1428571.52791713;1446327.51132144;1441740.54339927;1491260.73956143;1615815.21205596;1670120.74448145;1783789.30038064;1758991.60156211;1508257.58392834;1503510.40100232;1451559.68969568;1344760.82158575;1262285.70837627;1273739.29561951;1271194.02062576;1224697.98765846;1196029.48160011;1186201.17294485;1129112.69002077;1087683.1618748;1045382.03451014;1005907.09279231;978372.169318341;1011628.80969686;1052204.33117506;1114269.68730562;1123428.37948697;1102682.56590921;1070046.34983901;1019932.37353721;967486.580814172;899756.121880605;906964.100755879;895461.392029558;900553.202715657;891008.999076583;913942.39462877;927032.438471823;969773.436719491;898844.154366149;947659.688882395;1028208.89585722;1098835.13905187;1147885.93051896;1198879.16809802;1254848.37763305;1282286.99887989;1331729.95876363;1321304.62434623;1379505.66136874;1436825.88140527;
Cameroon;CMR;GDP per capita (constant LCU);561368.019199595;558974.71920667;564738.092921715;572524.118716664;579100.735195526;576932.425397437;589115.280071635;512049.811023672;531027.931338216;542962.872464777;545303.721554733;549415.715995081;549019.311317712;562784.501037909;606217.221531359;655905.703166389;603496.518359764;668914.492565884;794051.472561981;818471.35482218;776344.479371861;877136.720867301;920346.085690859;962929.434028175;1005746.51331378;1054063.70520388;1091113.12949484;1034823.39843041;924991.354526801;881167.661365243;802662.326814528;749331.393022707;705095.693568691;630546.409556737;624277.875083412;624706.037725652;633596.828377724;644901.552106669;657758.37796085;669455.710109815;677028.102730566;687993.783745738;699789.912651306;718083.345042773;747889.04183235;743940.530197936;751565.872940359;762587.920873406;762366.149243325;760081.932167844;760131.966759694;763882.052570819;777034.891932955;793217.497047315;813515.160887523;832980.93061528;845094.411476562;850572.420218585;860114.100923856;865646.554399385;844676.834325447;850172.437333971;858047.313435552;
Congo, Dem. Rep.;COD;GDP per capita (constant LCU);357080.680216054;310274.802223963;366404.920762567;375428.977433399;356599.037254533;350399.027138841;363641.076215693;349718.662079931;354308.211614915;376277.643254347;364764.35586458;376191.708526143;366834.358442504;386147.6977754;387689.753664123;358719.921484302;331026.699812843;325274.754857097;298548.799188207;289559.537856198;286985.974184578;285718.128470168;276736.245227056;273038.332404476;279732.019224861;272644.222579372;277180.298682445;276005.989770172;268779.925645744;257179.026779243;232530.440059797;206037.025257716;178931.058695614;149946.747896533;137395.339969891;132687.377670885;128850.379588396;119704.068439482;115005.923120085;106990.548397092;96750.8100541635;91901.6186611691;91762.1753568493;94069.8711014447;97459.5871135752;100265.963471389;102288.476700633;105251.788449722;108283.820459991;107874.007131326;111850.415757304;115599.441827864;119705.555696248;125506.462365427;132738.372589425;137189.202183702;135695.217226732;135989.191544567;139271.753011674;140819.015216743;138717.024664878;142646.016991365;150486.310442402;
Congo, Rep.;COG;GDP per capita (constant LCU);529250.327424734;558765.196962243;572552.346037391;534934.142394539;540374.148580947;544862.432193816;536836.997220872;532675.448763682;556851.57117458;581405.882566853;600097.465899875;627240.151990162;660598.71015045;693135.917833988;724979.703280431;759568.587358879;747895.632147605;664664.905716334;690336.417837154;740694.856052226;851780.68258352;979750.345729041;1184917.37524024;1228438.08933161;1281384.22072008;1228856.73642642;1110976.76094882;1080638.592121;1068157.90024213;1064815.47682648;1045591.51970186;1041285.79481586;1039542.55049073;1000308.81134144;918779.826990656;929932.622727782;944252.495229169;919278.429251519;933464.946584565;885398.141387542;916805.035752689;916552.509249098;936374.439669328;918218.175651665;918400.514844432;954648.161817058;992910.382886527;893723.223826937;919123.163892232;985682.220763266;1039463.67696857;1028480.92341199;1099826.50275595;1066023.95978017;1110020.28002405;1088322.55424448;970339.884927655;894407.78220144;853125.901211933;842637.431447531;771616.556930743;761600.692997677;755411.496469932;
Colombia;COL;GDP per capita (constant LCU);5349333.59026518;5449711.01981447;5569506.11738511;5578864.576959;5746355.97370741;5778607.44643166;5908075.15939664;5982986.71249389;6169395.75603536;6379041.74838066;6608788.31417212;6839094.60658386;7197935.57921012;7510947.28517429;7768536.06389869;7777204.89822755;7971478.47141902;8122631.61367777;8613393.31587665;8872427.88169179;9024496.35250654;9019850.90335684;8899663.37512517;8834352.98508908;8924549.18590491;9001898.25228311;9324638.26540505;9618850.20374441;9800440.21147832;9923469.37800591;10133092.5963808;10127402.7245458;10330148.482401;10673960.2949438;11076781.3767895;11434484.4505719;11458525.7762265;11642034.4722692;11507039.2698646;10840264.4128878;10978053.1305069;10987766.9348578;11091347.8746875;11356480.7827582;11792499.0263701;12194257.1624412;12845396.7709936;13541983.0639139;13824230.8117256;13824460.6090678;14283948.9765599;15110232.5395283;15539044.1706038;16175875.520379;16744288.2610069;17077602.824872;17248766.9801057;17220831.9336058;17330776.5468735;17558668.0052761;16047602.1301274;17612821.2903648;18760730.1945173;
Comoros;COM;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;461084.647060257;465220.452918168;481986.901136138;492338.622496399;499220.595956944;497029.149474245;492648.96339505;487068.107546984;486450.854020144;458056.074588164;468497.097089203;432036.936128264;457804.808053158;461054.826274826;427354.597256895;433371.919960311;418662.803871427;426269.174489588;422593.655697449;422148.266763923;458949.84331859;460239.419725746;461415.58759818;461964.815042183;461901.664619017;465768.378711723;468628.54704643;463004.478853102;471747.660730456;477163.816570764;484976.278611758;494483.266101652;499358.078775493;510591.841639822;510245.176403419;505070.938462044;510641.527835847;519385.558461474;528146.146850562;527475.880736195;516531.487311546;517517.747390841;520281.533484549;
Cabo Verde;CPV;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;58923.8844377242;63029.6590052613;63879.777276234;68978.2577452961;70627.1926075395;75737.2743338272;76916.9504880582;79208.2066501637;82885.0598243463;86405.0510765216;85472.6572280089;84775.7515675264;91776.4718665155;97272.3292210063;113072.512230646;126088.444560044;137185.409031204;149023.52607894;164035.828937744;178625.48356749;200300.075504472;201383.160070221;208700.033810127;214310.134787508;233011.626176829;245962.185716286;262374.526743692;298676.810313572;316190.697501254;308234.179210997;310537.765630876;318865.793399694;318491.582125785;316898.210171501;315520.291131637;314961.105899313;324780.423858423;335619.354850129;344253.440814283;364453.041089718;285848.504565426;299185.289960454;347310.189513933;
Costa Rica;CRI;GDP per capita (constant LCU);1995236.4461317;1960172.82833072;1994152.29928468;2058315.49023886;2062061.64403438;2158468.69858791;2236500.35313265;2291617.80187355;2414643.41904411;2477242.48048692;2591747.15565095;2695117.92015265;2840889.91320587;2982564.99972336;3068432.76214815;3053335.6361484;3139022.65707178;3329316.85446368;3444238.3905678;3517353.70491449;3448325.14208034;3279289.32191313;2957599.03731408;2959038.79277736;3109138.28822046;3046531.56318522;3128956.10473027;3192015.40179068;3217018.42296135;3313687.80620727;3345318.35353279;3335398.43039513;3551808.55909756;3710690.42001872;3785251.65799598;3850125.55725728;3813134.6784697;3932476.16542775;4123436.08411635;4209105.19399297;4286505.31678157;4355131.52968182;4428120.81289024;4546518.84563137;4676024.52478367;4790905.04709692;5068769.7920502;5408770.46472098;5587152.32763969;5464064.16783929;5683317.33059989;5860439.39946914;6073045.15101889;6153179.75846989;6301752.22220479;6463907.56248619;6667618.47486606;6877199.45845303;6991450.94444579;7098790.03121625;6744269.24589677;7235902.87685214;7526004.88062544;
Caribbean small states;CSS;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cuba;CUB;GDP per capita (constant LCU);;;;;;;;;;;1630.45929697679;1739.80151099487;1795.21812890836;1831.18518359582;1826.58563948878;1978.41084356661;2066.99359505428;2230.36563062093;2363.44529694082;2378.23209658066;2254.96614064868;2688.1195850967;2910.03095709967;3044.24434741493;3259.22083745341;3284.01537671923;3259.38605790837;3152.92598463626;3238.85885986702;3229.36662814102;3104.8029987729;2750.26539573403;2415.99729518902;2045.69258515918;2051.60180200487;2094.41578122879;2251.10753875045;2306.38157971559;2302.59272828393;2437.06888483021;2572.91893931733;2646.92197153332;2677.20353291135;2771.50625798214;2924.62718571113;3246.21299802436;3633.20702305288;3893.85448141583;4051.74108634963;4108.14854139146;4203.65341687557;4318.28058247357;4444.31082764701;4561.46620537648;4605.00178873575;4806.0502152842;4829.79563061651;4919.63693019099;5033.85167198023;5030.77002061644;4486.28925399121;4560.42142175116;4659.65126708955;
Curacao;CUW;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36477.2792469745;37574.496113819;37677.5604659262;37014.9321061131;36457.7314594015;35780.1864039867;35443.5085210176;35608.7368801022;35932.8982725528;35510.0052440528;35092.3121927601;34773.1242563941;34365.3879937939;33761.9979104925;33097.7415790246;32813.5048880932;32120.7588623186;31609.6649299657;31107.5041143598;30472.5700758879;25377.7940745574;26886.8701988708;29467.166919654;
Cayman Islands;CYM;GDP per capita (constant LCU);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80146.5969238433;80233.2185227708;77638.2860943215;70022.1968746435;66266.2721455783;65327.852663447;64540.1670770313;63847.6980691266;64060.2276733995;64412.9467583852;65064.2679302867;65735.8047215363;67164.4889340978;68475.2200078628;63841.219117232;65609.027533169;67455.5351788781;
Cyprus;CYP;GDP per capita (constant LCU);;;;;;;;;;;;;;;;5551.646484375;6731.0869140625;7831.4833984375;8409.3173828125;9170.7265625;9593.5556640625;9673.0693359375;10134.9111328125;10612.7763671875;11393.638671875;11805.5458984375;12103.2119140625;12818.181640625;13779.6455078125;14664.2314453125;15417.96875;15135.0888671875;16123.08203125;15848.56640625;16440.06640625;17494.78515625;17433.13671875;17641.67578125;18491.607421875;19199.76171875;20129.828125;20701.138671875;21227.16796875;21520.87109375;22302.251953125;23050.21875;23737.4140625;24422.02734375;24684.9453125;23546.80859375;23401.130859375;22903.1953125;21779.373046875;20399.51953125;20247.98828125;21052.517578125;22308.802734375;23395.794921875;24427.875;25506.0546875;24363.443359375;26529.8359375;27494.701171875;
